Beilschmiedia,Lauraceae,Beilschmiedia,,クスノキ科,アカハダクスノキ属,"14,18,43,47,68,99"
Bellucia,Melastomataceae,Bellucia,,ノボタン科,-,79
Bennettiodendron,Salicaceae/Flacourtiaceae p.p.,Bennettiodendron,,ヤナギ科/Flacourtiaceae p.p.,-,"70,89,95"
Benstonea,Pandanaceae,Benstonea,,タコノキ科,-,"2,79,86,108,114"
Bentinckia,Arecaceae,Bentinckia,,ヤシ科,-,119
Berberis,Berberidaceae,Berberis,,メギ科,メギ属,"7,52,61,89,93,94,99"
Berchemia,Rhamnaceae,Berchemia,,クロウメモドキ科,クマヤナギ属,"5,57,63,65"
Berchemia affinis,Rhamnaceae,Berchemia,Berchemia affinis,クロウメモドキ科,クマヤナギ属,65
Berrya,Malvaceae,Berrya,,アオイ科,-,"35,53,109"
Bertholletia,Lecythidaceae,Bertholletia,,サガリバナ科,ブラジルナッツノキ属,107
Bhesa,Centroplacaceae/Celastraceae,Bhesa,,セントロプラクス科/ニシキギ科,-,"33,35,57,60,101,118"
Bhesa paniculata,Centroplacaceae,Bhesa,Bhesa paniculata,セントロプラクス科,-,"60,118"
Bidens,Asteraceae,Bidens,,キク科,-,"50,108"
Bikkia,Rubiaceae,Bikkia,,アカネ科,-,116
Biophytum,Oxalidaceae,Biophytum,,カタバミ科,オサバフウロ属,"2,41"
Bischofia,Phyllanthaceae/Euphorbiaceae p.p.,Bischofia,,コミカンソウ科/トウダイグサ科 p.p.,アカギ属,"22,49,61"
Bixa,Bixaceae,Bixa,,ベニノキ科,ベニノキ属,"22,35,63,95,108"
Blachia,Euphorbiaceae,Blachia,,トウダイグサ科,-,"90,95,112"
Blastus,Melastomataceae,Blastus,,ノボタン科,ミヤマハシカンボク属,"46,70"
Blepharis,Acanthaceae,Blepharis,,キツネノマゴ科,-,45
Blumea,Asteraceae,Blumea,,キク科,ツルハグマ属,"44,117"
Blumeodendron,Euphorbiaceae,Blumeodendron,,トウダイグサ科,-,"23,35,45,53,70,112"
Blumeodendron kurzii,Euphorbiaceae,Blumeodendron,Blumeodendron kurzii,トウダイグサ科,-,23
Blumeodendron tokbrai,Euphorbiaceae,Blumeodendron,Blumeodendron tokbrai,トウダイグサ科,-,35
Boehmeria,Urticaceae,Boehmeria,,イラクサ科,カラムシ属,"46,53,72,75,82,86"
Boeica,Gesneriaceae,Boeica,,イワタバコ科,-,42
Boenninghausenia,Rutaceae,Boenninghausenia,,ミカン科,マツカゼソウ属,50
Boerhavia,Nyctaginaceae,Boerhavia,,オシロイバナ科,ナハカノコソウ属,110
Boesenbergia,Zingiberaceae,Boesenbergia,,ショウガ科,-,"68,112"
Boesenbergia hutchinsonii,Zingiberaceae,Boesenbergia,Boesenbergia hutchinsonii,ショウガ科,-,68
Boesenbergia variegata,Zingiberaceae,Boesenbergia,Boesenbergia variegata,ショウガ科,-,68
Bombax,Malvaceae,Bombax,,アオイ科,-,"7,18,49,62,78"
Borassus,Arecaceae,Borassus,,ヤシ科,オウギヤシ属,7
Borneodendron,Euphorbiaceae,Borneodendron,,トウダイグサ科,-,"22,43,45,62"
Borneodendron aenigmaticum,Euphorbiaceae,Borneodendron,Borneodendron aenigmaticum,トウダイグサ科,-,"22,45"
Borneosicyos,Cucurbitaceae,Borneosicyos,,ウリ科,-,"53,70"
Botryophora,Euphorbiaceae,Botryophora,,トウダイグサ科,-,"35,45,68,70,112"
Botryophora geniculata,Euphorbiaceae,Botryophora,Botryophora geniculata,トウダイグサ科,-,112
Bouea,Anacardiaceae,Bouea,,ウルシ科,-,"21,43,89"
Bouea oppositifolia,Anacardiaceae,Bouea,Bouea oppositifolia,ウルシ科,-,43
Bougainvillea,Nyctaginaceae,Bougainvillea,,オシロイバナ科,イカダカズラ属,"4,72"
Bowringia,Leguminosae,Bowringia,,マメ科,-,5
Brachychiton,Malvaceae,Brachychiton,,アオイ科,-,"3,35,53,66"
Bungarimba ridsdalei,Rubiaceae,Bungarimba,Bungarimba ridsdalei,アカネ科,-,46
Brachylophon,Malpighiaceae,Brachylophon,,キントラノオ科,-,110
Brachysema,Leguminosae,Brachysema,,マメ科,-,43
Brachytome,Rubiaceae,Brachytome,,アカネ科,-,83
Brackenridgea,Ochnaceae,Brackenridgea,,オクナ科,-,53
Bracteolanthus,Leguminosae,Bracteolanthus,,マメ科,-,4
Brasenia,Nymphaeaceae,Brasenia,,スイレン科,ジュンサイ属,"45,51"
Brassaiopsis,Araliaceae,Brassaiopsis,,ウコギ科,-,"7,47,49"
Brassica,Brassicaceae,Brassica,,アブラナ科,アブラナ属,93
Breynia,Phyllanthaceae/Euphorbiaceae p.p.,Breynia,,コミカンソウ科/トウダイグサ科 p.p.,オオシマコバンノキ属,"17,58,82,90,112"
Bridelia,Phyllanthaceae/Euphorbiaceae p.p.,Bridelia,,コミカンソウ科/トウダイグサ科 p.p.,マルヤマカンコノキ属,"5,7,54,57,82"
Bridelia cf penangiana,Phyllanthaceae/Euphorbiaceae p.p.,Bridelia,Bridelia cf penangiana,コミカンソウ科/トウダイグサ科 p.p.,マルヤマカンコノキ属,7
Bridelia pustulata,Phyllanthaceae/Euphorbiaceae p.p.,Bridelia,Bridelia pustulata,コミカンソウ科/トウダイグサ科 p.p.,マルヤマカンコノキ属,57
Bromheadia,Orchidaceae,Bromheadia,,ラン科,-,25
Broussonetia,Moraceae,Broussonetia,,クワ科,カジノキ属,"5,75,114"
Broussonetia kurzii,Moraceae,Broussonetia,Broussonetia kurzii,クワ科,カジノキ属,5
Brownea,Leguminosae,Brownea,,マメ科,-,86
Brownlowia,Malvaceae,Brownlowia,,アオイ科,-,"35,51,53,63,115"
Brucea,Simaroubaceae,Brucea,,ニガキ科,-,"40,52,70"
Brucea mollis,Simaroubaceae,Brucea,Brucea mollis,ニガキ科,-,40
Bruguiera,Rhizophoraceae,Bruguiera,,ヒルギ科,オヒルギ属,"18,29,70,91,104"
Bruinsmia,Styraceae,Bruinsmia,,-,-,"52,63,96,104"
Buchanania,Anacardiaceae,Buchanania,,ウルシ科,-,21
Buchnera,Orobanchaceae,Buchnera,,ハマウツボ科,-,"9,58"
Buckinghamia,Proteaceae,Buckinghamia,,ヤマモガシ科,-,71
Buddleja,Scrophulariaceae,Buddleja,,ゴマノハグサ科,フジウツギ属,"52,62,88"
Bulbophyllum,Orchidaceae,Bulbophyllum,,ラン科,マメヅタラン属,"26,86,88,93"
Burkillanthus malaccensis,Rutaceae,Burkillanthus,Burkillanthus malaccensis,ミカン科,-,"7,39,49,107,118"
Burmannia,Burmanniaceae,Burmannia,,ヒナノシャクジョウ科,ヒナノシャクジョウ属,8
Bursaria,Pittosporaceae,Bursaria,,トベラ科,-,7
Butea,Leguminosae,Butea,,マメ科,-,"3,109"
Butea monosperma,Leguminosae,Butea,Butea monosperma,マメ科,-,3
Butomus,Butomaceae,Butomus,,ハナイ科,ハナイ属,115
Buxus,Buxaceae,Buxus,,ツゲ科,ツゲ属,"54,55,71,89,101"
Byttneria,Malvaceae,Byttneria,,アオイ科,-,"5,35,53,70,108"
Cadaba,Capparaceae,Cadaba,,フウチョウボク科,-,7
Caesalpinia,Leguminosae,Caesalpinia,,マメ科,ジャケツイバラ属,"4,5,6,7,29,34,43,44,50,70,71,93,108,109"
Caesalpinia bonduc,Leguminosae,Caesalpinia,Caesalpinia bonduc,マメ科,ジャケツイバラ属,"50,108"
Caesalpinia oppositifolia,Leguminosae,Caesalpinia,Caesalpinia oppositifolia,マメ科,ジャケツイバラ属,"6,29,44"
Caesia,Asparagaceae,Caesia,,キジカクシ科,-,112
Cajanus,Leguminosae,Cajanus,,マメ科,キマメ属,70
Caladium,Araceae,Caladium,,サトイモ科,ハイモ属,72
Calamus,Arecaceae,Calamus,,ヤシ科,-,"4,7,20,80,119"
Calamus ornatus,Arecaceae,Calamus,Calamus ornatus,ヤシ科,-,7
Calanthe,Orchidaceae,Calanthe,,ラン科,エビネ属,58
Bulbophyllum beccarii,Orchidaceae,Bulbophyllum,Bulbophyllum beccarii,ラン科,マメヅタラン属,5
Caldesia,Alismataceae,Caldesia,,オモダカ科,マルバオモダカ属,"11,108"
Callerya nieuwenhuisii,Leguminosae,Callerya,Callerya nieuwenhuisii,マメ科,-,10
Callicarpa,Lamiaceae,Callicarpa,,シソ科,ムラサキシキブ属,"10,29,62,63,64,65,70,71,79,88,105,106"
Callicarpa longifolia,Lamiaceae,Callicarpa,Callicarpa longifolia,シソ科,ムラサキシキブ属,105
Callicarpa saccata,Lamiaceae,Callicarpa,Callicarpa saccata,シソ科,ムラサキシキブ属,10
Callitriche,Plantaginaceae/Callitrichaceae,Callitriche,,オオバコ科/Callitrichaceae,アワゴケ属,"53,109"
Calophyllum,Calophyllaceae,Calophyllum,,カロフィルム科,テリハボク属,"20,22,56,60"
Calycopteris,Combretaceae,Calycopteris,,シクンシ科,-,"5,6,69,90,109"
Calyptrocalyx,Arecaceae,Calyptrocalyx,,ヤシ科,-,80
Camellia,Theaceae,Camellia,,ツバキ科,ツバキ属,"96,112"
Cannabis,Cannabaceae/Ulmaceae p.p.,Cannabis,,アサ科/ニレ科 p.p.,アサ属,49
Cansjera,Opiliaceae,Cansjera,,カナビキボク科,-,"5,9,71,74,100"
Canthium,Rubiaceae,Canthium,,アカネ科,-,"4,6,7,58"
Cantleya,Stemonuraceae,Cantleya,,ステモヌルス科,-,"97,100"
Capparis,Capparaceae,Capparis,,フウチョウボク科,フウチョウボク属,"4,7,10,16,53,62,71,80,84,88,90,107"
Capparis assamica,Capparaceae,Capparis,Capparis assamica,フウチョウボク科,フウチョウボク属,80
Capparis buwaldae,Capparaceae,Capparis,Capparis buwaldae,フウチョウボク科,フウチョウボク属,10
Capparis quiniflora,Capparaceae,Capparis,Capparis quiniflora,フウチョウボク科,フウチョウボク属,16
Capparis trinervia,Capparaceae,Capparis,Capparis trinervia,フウチョウボク科,フウチョウボク属,53
Capparis zeylanica,Capparaceae,Capparis,Capparis zeylanica,フウチョウボク科,フウチョウボク属,16
Carallia,Rhizophoraceae,Carallia,,ヒルギ科,-,"12,23,29,52,56,70,71,91,104"
Carallia caryophylloidea,Rhizophoraceae,Carallia,Carallia caryophylloidea,ヒルギ科,-,56
Cardamine,Brassicaceae,Cardamine,,アブラナ科,タネツケバナ属,52
Cardiopteris,Cardiopteridaceae,Cardiopteris,,ヤマイモモドキ科,ヤマイモモドキ属,"5,20,109"
Campimia auriculata,Melastomataceae,Campimia,Campimia auriculata,ノボタン科,-,39
Campnosperma,Anacardiaceae,Campnosperma,,ウルシ科,-,"18,21,39,47,62,63,89"
Camptostemon,Malvaceae,Camptostemon,,アオイ科,-,"35,63"
Cananga,Annonaceae,Cananga,,バンレイシ科,-,"16,93"
Cananga odorata,Annonaceae,Cananga,Cananga odorata,バンレイシ科,-,16
Canarium,Burseraceae,Canarium,,カンラン科,-,"5,20,21,24,27,31,34,37,40,49,52,89,100"
Canarium odontophyllum,Burseraceae,Canarium,Canarium odontophyllum,カンラン科,-,31
Canarium vulgare,Burseraceae,Canarium,Canarium vulgare,カンラン科,-,89
Canna,Cannaceae,Canna,,カンナ科,カンナ属,"88,104,108,112"
Cardiospermum,Sapindaceae,Cardiospermum,,ムクロジ科,-,"4,50"
Careya,Lecythidaceae,Careya,,サガリバナ科,-,"104,107"
Carica,Caricaceae,Carica,,パパイア科,パパイア属,"2,20,47,51"
Carissa,Apocynaceae,Carissa,,キョウチクトウ科,カリッサ属,"7,69"
Carlemannia,Carlemanniaceae,Carlemannia,,カルレマンニア科,カルレマンニア属,"52,104"
Carnarvonia,Proteaceae,Carnarvonia,,ヤマモガシ科,-,71
Carpodetus,Rousseaceae/Saxifragaceae p.p.,Carpodetus,,ルセア科/ユキノシタ科 p.p.,-,"68,69"
Carronia,Menispermaceae,Carronia,,ツヅラフジ科,-,"35,80"
Carruthersia,Apocynaceae,Carruthersia,,キョウチクトウ科,-,"5,6"
Cartonema,Commelinaceae,Cartonema,,ツユクサ科,-,93
Caryodaphnopsis,Lauraceae,Caryodaphnopsis,,クスノキ科,-,"53,99"
Caryota,Arecaceae,Caryota,,ヤシ科,クジャクヤシ属,"50,72,79,119"
Caryota maxima,Arecaceae,Caryota,Caryota maxima,ヤシ科,クジャクヤシ属,50
Casearia,Salicaceae/Flacourtiaceae p.p.,Casearia,,ヤナギ科/Flacourtiaceae p.p.,-,"14,34,69,71,82,108,110,112,118"
Casearia amplectens,Salicaceae/Flacourtiaceae p.p.,Casearia,Casearia amplectens,ヤナギ科/Flacourtiaceae p.p.,-,34
Casearia auriculata,Salicaceae/Flacourtiaceae p.p.,Casearia,Casearia auriculata,ヤナギ科/Flacourtiaceae p.p.,-,34
Casearia rugulosa,Salicaceae/Flacourtiaceae p.p.,Casearia,Casearia rugulosa,ヤナギ科/Flacourtiaceae p.p.,-,108
Cassia,Leguminosae,Cassia,,マメ科,ナンバンサイカチ属,"7,18,26,32,37,70,80,93,98,110"
Cassia javanica,Leguminosae,Cassia,Cassia javanica,マメ科,ナンバンサイカチ属,"7,32"
Cassia siamea,Leguminosae,Cassia,Cassia siamea,マメ科,ナンバンサイカチ属,18
Cassytha,Lauraceae,Cassytha,,クスノキ科,スナヅル属,"5,9,78,104"
Cassytha filiformis,Lauraceae,Cassytha,Cassytha filiformis,クスノキ科,スナヅル属,9
Castanopsis,Fagaceae,Castanopsis,,ブナ科,シイ属,"19,36,57,62,63,67,89,108,119"
Celastrus,Celastraceae,Celastrus,,ニシキギ科,ツルウメモドキ属,"5,52,112,118"
Celosia,Amaranthaceae,Celosia,,ヒユ科,ケイトウ属,"52,86"
Celtis,Cannabaceae/Ulmaceae p.p.,Celtis,,アサ科/ニレ科 p.p.,エノキ属,"18,26,48,53,58,71,72,102"
Celtis cinnamomea,Cannabaceae/Ulmaceae p.p.,Celtis,Celtis cinnamomea,アサ科/ニレ科 p.p.,エノキ属,26
Celtis hildebrandii,Cannabaceae/Ulmaceae p.p.,Celtis,Celtis hildebrandii,アサ科/ニレ科 p.p.,エノキ属,48
Centratherum,Asteraceae,Centratherum,,キク科,セントランテルム属,68
Centrolepis,Centrolepidaceae,Centrolepis,,カツマダソウ科,セントロレピス属,1
Centrosema,Leguminosae,Centrosema,,マメ科,-,"5,33"
Cephalanthus,Rubiaceae,Cephalanthus,,アカネ科,-,45
Cephalomappa,Euphorbiaceae,Cephalomappa,,トウダイグサ科,-,"35,62,63,70,86,108,112"
Cerastium,Caryophyllaceae,Cerastium,,ナデシコ科,ミミナグサ属,1
Ceratolobus,Arecaceae,Ceratolobus,,ヤシ科,-,"4,7"
Ceratopetalum,Cunoniaceae,Ceratopetalum,,クノニア科,セラトペタルム属,"22,23,35,44,49,59,70,90,104,109"
Ceratopetalum succirubrum,Cunoniaceae,Ceratopetalum,Ceratopetalum succirubrum,クノニア科,セラトペタルム属,22
Castanopsis hypophoenicea,Fagaceae,Castanopsis,Castanopsis hypophoenicea,ブナ科,シイ属,108
Castilla,Moraceae,Castilla,,クワ科,-,114
Casuarina,Casuarinaceae,Casuarina,,モクマオウ科,トキワギョリュウ属,"45,86,114,116"
Catanthera,Melastomataceae,Catanthera,,ノボタン科,-,"5,6,42,62"
Cathormion,Leguminosae,Cathormion,,マメ科,-,"7,70"
Catunaregam,Rubiaceae,Catunaregam,,アカネ科,-,"7,16,78"
Cayaponia,Cucurbitaceae,Cayaponia,,ウリ科,-,"70,75"
Cayratia,Vitaceae,Cayratia,,ブドウ科,ヤブカラシ属,"4,49,52,105,119"
Cecarria,Loranthaceae,Cecarria,,オオバヤドリギ科,-,9
Cedrela,Meliaceae,Cedrela,,センダン科,セドレラ属,69
Ceiba,Malvaceae,Ceiba,,アオイ科,パンヤノキ属,"7,18,49"
Ceratophyllum,Ceratophyllaceae,Ceratophyllum,,マツモ科,マツモ属,"45,52,108"
Cerbera,Apocynaceae,Cerbera,,キョウチクトウ科,ミフクラギ属,"42,45,58,92"
Cerbera floribunda,Apocynaceae,Cerbera,Cerbera floribunda,キョウチクトウ科,ミフクラギ属,106
Cerbera odollam,Apocynaceae,Cerbera,Cerbera odollam,キョウチクトウ科,ミフクラギ属,42
Ceriops,Rhizophoraceae,Ceriops,,ヒルギ科,-,"29,89,91,104"
Ceriscoides,Rubiaceae,Ceriscoides,,アカネ科,-,"4,6,7,16"
Cestrum,Solanaceae,Cestrum,,ナス科,キチョウジ属,105
Ceuthostoma,Casuarinaceae,Ceuthostoma,,モクマオウ科,-,"45,86,114,116"
Chaetocarpus,Peraceae/Euphorbiaceae p.p.,Chaetocarpus,,ペラ科/トウダイグサ科 p.p.,-,"14,82,86,108,112"
Chamabainia,Urticaceae,Chamabainia,,イラクサ科,-,82
Champereia,Opiliaceae,Champereia,,カナビキボク科,カナビキボク属,"9,25,74,100"
Chassalia,Rubiaceae,Chassalia,,アカネ科,-,68
Cheilosa,Euphorbiaceae,Cheilosa,,トウダイグサ科,-,112
Chenopodium,Amaranthaceae,Chenopodium,,ヒユ科,アカザ属,52
Chilocarpus,Apocynaceae,Chilocarpus,,キョウチクトウ科,-,"5,6,54,70,73,107,108,113"
Chilocarpus tuberculatus,Apocynaceae,Chilocarpus,Chilocarpus tuberculatus,キョウチクトウ科,-,108
Chiloschista,Orchidaceae,Chiloschista,,ラン科,-,78
Chionanthus,Oleaceae,Chionanthus,,モクセイ科,ヒトツバタゴ属,"6,14,15,45,69,71,73,84,93,108,110"
Chrozophora,Euphorbiaceae,Chrozophora,,トウダイグサ科,-,"62,63,70"
Chrysophyllum,Sapotaceae,Chrysophyllum,,アカテツ科,-,"56,63,82"
Chukrasia,Meliaceae,Chukrasia,,センダン科,-,"37,41,85,96"
Chukrasia tabularis,Meliaceae,Chukrasia,Chukrasia tabularis,センダン科,-,85
Chydenanthus,Lecythidaceae,Chydenanthus,,サガリバナ科,-,104
Cinchona,Rubiaceae,Cinchona,,アカネ科,キナ属,"61,116"
Cinnadenia,Lauraceae,Cinnadenia,,クスノキ科,-,"95,99"
Cinnamomum,Lauraceae,Cinnamomum,,クスノキ科,ニッケイ属,"28,43,53,67,69,97,99"
Chionanthus acuminatus,Oleaceae,Chionanthus,Chionanthus acuminatus,モクセイ科,ヒトツバタゴ属,45
Cinnamomum iners,Lauraceae,Cinnamomum,Cinnamomum iners,クスノキ科,ニッケイ属,99
Chionanthus balgooyana,Oleaceae,Chionanthus,Chionanthus balgooyana,モクセイ科,ヒトツバタゴ属,108
Chionanthus macrobotrys,Oleaceae,Chionanthus,Chionanthus macrobotrys,モクセイ科,ヒトツバタゴ属,6
Chionanthus pluriflorus,Oleaceae,Chionanthus,Chionanthus pluriflorus,モクセイ科,ヒトツバタゴ属,108
Chionanthus ramiflorus,Oleaceae,Chionanthus,Chionanthus ramiflorus,モクセイ科,ヒトツバタゴ属,14
Chionanthus rugosus,Oleaceae,Chionanthus,Chionanthus rugosus,モクセイ科,ヒトツバタゴ属,108
Chisocheton,Meliaceae,Chisocheton,,センダン科,-,"10,16,20,26,37,41,62,79,80,85"
Chisocheton myrmecophilus,Meliaceae,Chisocheton,Chisocheton myrmecophilus,センダン科,-,10
Chisocheton patens,Meliaceae,Chisocheton,Chisocheton patens,センダン科,-,41
Chlaenandra,Menispermaceae,Chlaenandra,,ツヅラフジ科,-,"35,79,108"
Chloranthus,Chloranthaceae,Chloranthus,,センリョウ科,チャラン属,"12,45,97,105"
Chloranthus erectus,Chloranthaceae,Chloranthus,Chloranthus erectus,センリョウ科,チャラン属,12
Chloranthus henryi,Chloranthaceae,Chloranthus,Chloranthus henryi,センリョウ科,チャラン属,45
Chlorophytum,Asparagaceae,Chlorophytum,,キジカクシ科,オリヅルラン属,112
Chondrostylis,Euphorbiaceae,Chondrostylis,,トウダイグサ科,-,"70,112"
Chonemorpha,Apocynaceae,Chonemorpha,,キョウチクトウ科,-,"5,6"
Choriceras,Euphorbiaceae,Choriceras,,トウダイグサ科,-,43
Christisonia,Orobanchaceae,Christisonia,,ハマウツボ科,-,"8,9,78,88"
Cissampelos,Menispermaceae,Cissampelos,,ツヅラフジ科,-,"51,96"
Cissus,Vitaceae,Cissus,,ブドウ科,セイシカズラ属,"3,4,13,32,69,71,83,119"
Cissus quadrangularis,Vitaceae,Cissus,Cissus quadrangularis,ブドウ科,セイシカズラ属,13
Citriobatus,Pittosporaceae,Citriobatus,,トベラ科,-,7
Citronella,Cardiopteridaceae,Citronella,,ヤマイモモドキ科,-,"43,69,84"
Citrus,Rutaceae,Citrus,,ミカン科,ミカン属,"7,28,35,39"
Cladogynos,Euphorbiaceae,Cladogynos,,トウダイグサ科,-,"62,86,112"
Claoxylon,Euphorbiaceae,Claoxylon,,トウダイグサ科,セキモンノキ属,"22,25,35,70,74,75,105,112"
Clappertonia,Malvaceae,Clappertonia,,アオイ科,-,"62,108"
Clappertonia ficifolia,Malvaceae,Clappertonia,Clappertonia ficifolia,アオイ科,-,108
Clausena,Rutaceae,Clausena,,ミカン科,-,28
Cleghornia,Apocynaceae,Cleghornia,,キョウチクトウ科,-,"5,6,54,97"
Cleidion,Euphorbiaceae,Cleidion,,トウダイグサ科,-,"35,102,112"
Cleidion spiciflorum,Euphorbiaceae,Cleidion,Cleidion spiciflorum,トウダイグサ科,-,102
Cleistanthus,Phyllanthaceae/Euphorbiaceae p.p.,Cleistanthus,,コミカンソウ科/トウダイグサ科 p.p.,-,"17,33,38,60,63,82,102,112"
Cleistanthus hirsutulus,Phyllanthaceae/Euphorbiaceae p.p.,Cleistanthus,Cleistanthus hirsutulus,コミカンソウ科/トウダイグサ科 p.p.,-,"82,112"
Clematis,Ranunculaceae,Clematis,,キンポウゲ科,センニンソウ属,"5,6,44,49,50,52,53,95,98,115"
Clemensiella,Apocynaceae,Clemensiella,,キョウチクトウ科,-,6
Cleome,Cleomaceae,Cleome,,フウチョウソウ科,-,"7,49,88"
Clerodendrum,Lamiaceae,Clerodendrum,,シソ科,クサギ属,"3,4,6,10,35,46,52,63,69,70,86,90,93"
Clerodendrum deflexum,Lamiaceae,Clerodendrum,Clerodendrum deflexum,シソ科,クサギ属,"10,86"
Clerodendrum fistulosum,Lamiaceae,Clerodendrum,Clerodendrum fistulosum,シソ科,クサギ属,3
Clerodendrum paniculatum,Lamiaceae,Clerodendrum,Clerodendrum paniculatum,シソ科,クサギ属,52
Clerodendrum phyllomega,Lamiaceae,Clerodendrum,Clerodendrum phyllomega,シソ科,クサギ属,10
Clerodendrum schmidtii,Lamiaceae,Clerodendrum,Clerodendrum schmidtii,シソ科,クサギ属,35
Clethra,Clethraceae,Clethra,,リョウブ科,リョウブ属,"52,62,69,70"
Clidemia,Melastomataceae,Clidemia,,ノボタン科,-,106
Clinacanthus,Acanthaceae,Clinacanthus,,キツネノマゴ科,-,52
Clitorea,Leguminosae,Clitorea,,マメ科,-,5
Cnesmocarpon,Sapindaceae,Cnesmocarpon,,ムクロジ科,-,66
Cnesmone,Euphorbiaceae,Cnesmone,,トウダイグサ科,-,"5,66,89,97,112"
Cnestis,Connaraceae,Cnestis,,マメモドキ科,-,"2,5"
Cobaea,Polemoniaceae,Cobaea,,ハナシノブ科,-,88
Coccinia,Cucurbitaceae,Coccinia,,ウリ科,-,"70,72"
Cocculus laurifolius,Menispermaceae,Cocculus,Cocculus laurifolius,ツヅラフジ科,アオツヅラフジ属,"53,91"
Cocculus orbiculatus,Menispermaceae,Cocculus,Cocculus orbiculatus,ツヅラフジ科,アオツヅラフジ属,91
Cochlospermum,Bixaceae,Cochlospermum,,ベニノキ科,-,"22,69,93,95,117"
Cochlospermum religiosum,Bixaceae,Cochlospermum,Cochlospermum religiosum,ベニノキ科,-,95
Cocoloba,Polygonaceae,Cocoloba,,タデ科,-,119
Codiaeum,Euphorbiaceae,Codiaeum,,トウダイグサ科,クロトンノキ属,"20,35,45,47,95"
Codiocarpus,Stemonuraceae,Codiocarpus,,ステモヌルス科,-,100
Codonopsis,Campanulaceae,Codonopsis,,キキョウ科,ツルニンジン属,"5,20,104"
Codonopsis javanica,Campanulaceae,Codonopsis,Codonopsis javanica,キキョウ科,ツルニンジン属,5
Coelospermum,Rubiaceae,Coelospermum,,アカネ科,-,"5,6,45,114"
Coelostegia,Malvaceae,Coelostegia,,アオイ科,-,"63,108,111"
Coffea,Rubiaceae,Coffea,,アカネ科,コーヒーノキ属,"23,45"
Coix lachryma-jobi,Poaceae,Coix lachryma-jobi,,イネ科,ジュズダマ属 lachryma-jobi,105
Colocasia,Araceae,Colocasia,,サトイモ科,サトイモ属,"20,51,72"
Colona,Malvaceae,Colona,,アオイ科,-,"34,35,48,53,71,109"
Colubrina,Rhamnaceae,Colubrina,,クロウメモドキ科,ヤエヤマハマナツメ属,"52,53,57,112"
Colubrina anomala,Rhamnaceae,Colubrina,Colubrina anomala,クロウメモドキ科,ヤエヤマハマナツメ属,53
Combretocarpus,Anisophylleaceae,Combretocarpus,,アニソフィレア科,-,"23,63,70,89,104,109"
Combretum,Combretaceae,Combretum,,シクンシ科,シクンシ属,"5,6,7,23,45,57,63,69,71,73,78,109"
Combretum quadrangulare,Combretaceae,Combretum,Combretum quadrangulare,シクンシ科,シクンシ属,7
Cominsia,Marantaceae,Cominsia,,クズウコン科,-,35
Commelina benghalensis,Commelinaceae,Commelina,Commelina benghalensis,ツユクサ科,ツユクサ属,81
Commersonia,Malvaceae,Commersonia,,アオイ科,-,"48,53,62,83,108"
Congea,Lamiaceae,Congea,,シソ科,-,"5,6,109"
Connarus,Connaraceae,Connarus,,マメモドキ科,マメモドキ属,"5,16,22,37,49,64,70,71,110,118"
Connarus grandis,Connaraceae,Connarus,Connarus grandis,マメモドキ科,マメモドキ属,16
Conyza,Asteraceae,Conyza,,キク科,イズハハコ属,117
Copaifera,Leguminosae,Copaifera,,マメ科,-,71
Copaifera palustris,Leguminosae,Copaifera,Copaifera palustris,マメ科,-,71
Coprosma,Rubiaceae,Coprosma,,アカネ科,コプロスマ属,"1,45,58"
Coprosma archboldiana,Rubiaceae,Coprosma,Coprosma archboldiana,アカネ科,コプロスマ属,1
Coptosapelta,Rubiaceae,Coptosapelta,,アカネ科,ヒョウタンカズラ属,"5,6,65,76,116"
Corchorus,Malvaceae,Corchorus,,アオイ科,ツナソ属,"25,108"
Corchorus trilocularis,Malvaceae,Corchorus,Corchorus trilocularis,アオイ科,ツナソ属,25
Cordia,Boraginaceae,Cordia,,ムラサキ科,カキバチシャノキ属,"10,69,71,72,102"
Cordia alliodora,Boraginaceae,Cordia,Cordia alliodora,ムラサキ科,カキバチシャノキ属,10
Cordia sebestena,Boraginaceae,Cordia,Cordia sebestena,ムラサキ科,カキバチシャノキ属,102
Cordyline,Asparagaceae/Agavaceae,Cordyline,,キジカクシ科/Agavaceae,センネンボク属,2
Coriaria,Coriariaceae,Coriaria,,ドクウツギ科,ドクウツギ属,"13,17,53,115"
Corsia,Corsiaceae,Corsia,,コルシア科,コルシア属,"8,88,104"
Corybas,Orchidaceae,Corybas,,ラン科,-,"8,91"
Corynocarpus,Corynocarpaceae,Corynocarpus,,コリノカルプス科,コリノカルプス属,"14,45,70,71,94"
Corypha,Arecaceae,Corypha,,ヤシ科,-,77
Corypha umbraculifera,Arecaceae,Corypha,Corypha umbraculifera,ヤシ科,-,77
Coscinium,Menispermaceae,Coscinium,,ツヅラフジ科,-,"5,35,51,79"
Cosmos,Asteraceae,Cosmos,,キク科,コスモス属,"50,108"
Costera,Ericaceae,Costera,,ツツジ科,-,"70,104"
Costus,Costaceae,Costus,,オオホザキアヤメ科,コスツス属,19
Cotylelobium,Dipterocarpaceae,Cotylelobium,,フタバガキ科,-,"97,109"
Couroupita,Lecythidaceae,Couroupita,,サガリバナ科,-,"79,107"
Crassocephalum,Asteraceae,Crassocephalum,,キク科,ベニバナボロギク属,"52,117"
